275A Halifax            Canada              1996 44400N 063350W 0000 3 00000R MM
275A Hali  199606211 1050 1320 1560 1620 1570 1300 1030  770  560  480  440  590
275A Hali  199606212  840 1190 1490 1720 1670 1520 1310 1110  930  780  750  760
275A Hali  199606221  970 1170 1400 1530 1610 1500 1210 1020  680  600  490  500
275A Hali  199606222  660  960 1290 1520 1680 1630 1510 1180 1030  880  780  720
275A Hali  199606231  750  950 1180 1460 1530 1540 1410 1200  970  710  640  570
275A Hali  199606232  600  750 1050 1400 1580 1680 1620 1400 1190  980  830  710
275A Hali  199606241  730  800  980 1180 1410 1560 1510 1370 1110  920  690  570
275A Hali  199606242  560  570  840 1120 1400 1550 1640 1580 1360 1100  880  750
275A Hali  199606251  660  550  710  930 1210 1360 1490 1380 1310 1110  890  680
275A Hali  199606252  540  550  630  850 1170 1410 1630 1690 1530 1450 1180  990
275A Hali  199606261  770  670  630  760  990 1260 1470 1510 1480 1400 1130  920
275A Hali  199606262  680  540  550  680  890 1220 1500 1650 1680 1620 1410 1150
275A Hali  199606271  830  590  490  470  600  870 1180 1420 1500 1460 1310 1070
275A Hali  199606272  880  660  480  470  610  850 1210 1510 1690 1740 1570 1320
275A Hali  199606281 1000  700  470  280  330  480  800 1160 1440 1520 1490 1320
275A Hali  199606282 1090  840  580  390  400  490  830 1200 1530 1700 1720 1530
275A Hali  199606291 1250  880  540  290  110  160  340  760 1120 1470 1570 1560
275A Hali  199606292 1330 1050  720  520  350  290  530  860 1260 1630 1810 1760
275A Hali  199606301 1610 1260  850  410   80  -50  100  410  850 1260 1570 1700
275A Hali  199606302 1650 1420 1090  770  470  340  330  560  930 1400 1750 1960
275A Hali  199607011 1920 1640 1220  760  350   60  -60   80  370  870 1330 1710
275A Hali  199607012 1820 1720 1430 1060  710  430  290  310  510  980 1450 1800
275A Hali  199607021 1990 1890 1620 1200  720  310   10  -90   20  440  960 1440
275A Hali  199607022 1790 1890 1750 1450 1060  670  450  290  360  590 1050 1550
275A Hali  199607031 1900 2020 1870 1590 1120  700  290   40  -40  140  550 1140
275A Hali  199607032 1610 1920 1960 1830 1400 1110  740  520  330  420  710 1160
275A Hali  199607041 1650 1960 2060 1850 1540 1100  700  330   90   60  210  730
275A Hali  199607042 1180 1760 1960 2030 1750 1420 1140  770  590  400  470  730
275A Hali  199607051 1180 1610 1910 1960 1720 1460 1050  680  360  180  140  380
275A Hali  199607052  780 1320 1760 1910 1890 1610 1410 1040  740  530  390  510
275A Hali  199607061  750 1140 1520 1820 1820 1620 1270  970  650  340  220  150
275A Hali  199607062  410  820 1250 1660 1820 1830 1580 1260  970  760  590  430
275A Hali  199607071  440  680 1090 1440 1700 1670 1500 1230  870  660  400  330
275A Hali  199607072  350  550  920 1310 1680 1820 1740 1500 1230 1020  780  580
275A Hali  199607081  400  460  680 1060 1390 1570 1620 1430 1220  910  700  520
275A Hali  199607082  440  440  590  990 1340 1680 1740 1700 1470 1290  990  780
275A Hali  199607091  590  510  490  730 1060 1390 1570 1590 1450 1250 1050  880
275A Hali  199607092  630  550  520  710 1040 1350 1670 1680 1620 1470 1150 1000
275A Hali  199607101  710  540  420  460  720 1040 1340 1510 1560 1440 1290 1060
275A Hali  199607102  870  730  610  630  740 1120 1360 1540 1680 1530 1500 1180
275A Hali  199607111  930  610  420  310  400  680  950 1220 1400 1440 1420 1180
275A Hali  199607112 1040  720  640  460  520  700  970 1280 1470 1520 1440 1230
275A Hali  199607121  990  740  460  280  150  270  530  910 1170 1330 1370 1320
275A Hali  199607122 1150  900  740  480  440  460  650  980 1290 1480 1520 1420
275A Hali  199607131 1210  920  650  390  140  140  290  570  940 1170 1370 1410
275A Hali  199607132 1290 1090  860  640  510  450  490  720 1110 1360 1570 1560
275A Hali  199607141 1480 1250  940  680  400  320  360  590  880 1250 1570 1760
275A Hali  199607142 1700 1490 1200  920  610  510  420  460  680 1060 1260 1420
275A Hali  199607151 1480 1380 1160  830  520  370  280  400  580  970 1270 1620
275A Hali  199607152 1590 1540 1280 1000  770  410  420  380  630  940 1250 1490
275A Hali  199607161 1570 1550 1350 1140  750  560  300  310  410  700 1070 1360
275A Hali  199607162 1560 1590 1400 1190  860  660  490  350  570  750 1110 1380
275A Hali  199607171 1610 1650 1540 1240  910  610  370  290  280  490  830 1150
275A Hali  199607172 1440 1570 1580 1420 1070  770  620  500  530  630  870 1190
275A Hali  199607181 1510 1630 1600 1410 1060  740  460  310  230  360  600  950
275A Hali  199607182 1300 1550 1640 1540 1260  980  720  580  480  520  720  990
275A Hali  199607191 1290 1500 1580 1520 1270  950  620  420  310  300  470  770
275A Hali  199607192 1170 1460 1660 1630 1510 1190  950  700  580  590  620  900
275A Hali  199607201 1180 1500 1680 1760 1590 1340 1020  780  610  580  580  780
275A Hali  199607202 1050 1410 1660 1750 1770 1480 1230  930  780  680  660  790
275A Hali  199607211 1010 1430 1620 1750 1680 1510 1260  980  750  600  550  680
275A Hali  199607212  880 1200 1500 1730 1720 1600 1290 1060  850  680  610  550
275A Hali  199607221  800 1000 1350 1480 1660 1530 1350 1040  820  610  560  510
275A Hali  199607222  650  930 1250 1510 1650 1640 1480 1220  950  790  630  580
275A Hali  199607231  590  740 1030 1280 1490 1530 1400 1160  980  730  540  540
275A Hali  199607232  520  650  950 1260 1560 1640 1530 1340 1160  930  710  600
275A Hali  199607241  460  520  780 1030 1260 1400 1470 1410 1140  940  690  590
275A Hali  199607242  510  550  700 1020 1330 1490 1610 1490 1410 1130  900  640
275A Hali  199607251  510  420  460  680  960 1260 1410 1440 1330 1150  890  760
275A Hali  199607252  560  510  550  730 1030 1320 1580 1610 1600 1380 1140  820
275A Hali  199607261  580  390  310  390  600  970 1210 1400 1420 1340 1180  960
275A Hali  199607262  750  570  500  510  740 1030 1360 1590 1690 1660 1440 1170
275A Hali  199607271  860  610  320  230  340  640 1000 1360 1560 1620 1550 1320
275A Hali  199607272 1100  840  670  540  580  780 1120 1490 1730 1820 1750 1560
275A Hali  199607281 1210  820  450  230  140  260  550  970 1330 1550 1630 1600
275A Hali  199607282 1350 1020  730  480  350  390  660  990 1450 1670 1850 1740
275A Hali  199607291 1520 1090  730  300   30  -50   90  510  940 1370 1620 1700
275A Hali  199607292 1620 1340 1010  620  380  220  280  520 1000 1500 1810 1880
275A Hali  199607301 1770 1460 1050  590  170  -80 -150   50  450  970 1430 1680
275A Hali  199607302 1760 1600 1290  910  560  290  140  210  530 1030 1540 1880
275A Hali  199607311 1980 1820 1490 1040  560  180 -120 -130   80  530 1090 1550
275A Hali  199607312 1860 1820 1740 1250  980  530  280  150  270  610 1110 1620
275A Hali  199608011 1890 1990 1760 1420  960  520  150 -120 -100  120  640 1210
275A Hali  199608012 1680 1940 1890 1670 1250  850  560  360  250  330  710 1210
275A Hali  199608021 1640 1940 1940 1720 1340  900  460  180  -30  -10  270  760
275A Hali  199608022 1340 1770 1970 1850 1580 1190  840  560  310  220  350  710
275A Hali  199608031 1200 1630 1870 1840 1610 1220  820  480  220   80  130  410
275A Hali  199608032  880 1410 1760 1920 1760 1480 1060  760  490  320  230  360
275A Hali  199608041  680 1130 1530 1730 1650 1410 1090  760  480  250  150  230
275A Hali  199608042  460  940 1420 1730 1790 1600 1340 1020  800  540  370  290
275A Hali  199608051  370  720 1140 1520 1660 1570 1350 1040  770  530  390  300
275A Hali  199608052  380  650 1070 1430 1710 1720 1560 1270  970  770  570  400
275A Hali  199608061  320  460  730 1150 1390 1560 1420 1290  970  790  620  470
275A Hali  199608062  410  430  680 1070 1450 1630 1600 1420 1220  990  740  560
275A Hali  199608071  440  350  450  730 1060 1370 1470 1380 1180  990  810  650
275A Hali  199608072  520  450  510  740 1090 1380 1540 1500 1350 1140  910  740
275A Hali  199608081  510  360  290  390  730 1030 1310 1340 1320 1160 1000  870
275A Hali  199608082  660  590  480  580  760 1100 1330 1470 1460 1330 1170  910
275A Hali  199608091  680  430  320  310  410  690  960 1200 1270 1280 1160 1040
275A Hali  199608092  850  700  560  480  640  820 1160 1360 1520 1500 1430 1220
275A Hali  199608101  990  720  490  360  330  540  800 1120 1300 1410 1420 1340
275A Hali  199608102 1160  940  740  630  610  680  900 1190 1440 1580 1560 1430
275A Hali  199608111 1230  950  660  440  340  390  570  820 1120 1370 1500 1450
275A Hali  199608112 1310 1080  900  650  600  530  710  950 1260 1480 1590 1570
275A Hali  199608121 1410 1150  810  520  350  270  340  560  870 1190 1400 1510
275A Hali  199608122 1410 1280 1000  730  590  470  520  670  990 1260 1520 1590
275A Hali  199608131 1520 1300 1010  700  400  290  250  340  680 1010 1290 1540
275A Hali  199608132 1550 1460 1190  950  680  510  460  580  820 1120 1440 1670
275A Hali  199608141 1680 1580 1280  980  670  410  310  330  540  820 1210 1500
275A Hali  199608142 1630 1590 1420 1130  860  620  490  510  670  910 1290 1570
275A Hali  199608151 1720 1670 1460 1110  760  480  340  250  340  610  910 1310
275A Hali  199608152 1550 1660 1500 1250  940  670  480  410  460  640  990 1320
275A Hali  199608161 1560 1670 1540 1300  930  630  410  260  280  430  760 1170
275A Hali  199608162 1480 1680 1650 1470 1140  830  610  500  480  580  820 1150
275A Hali  199608171 1490 1680 1700 1490 1180  810  520  370  310  370  600  920
275A Hali  199608172 1300 1620 1750 1660 1350 1030  760  600  490  540  640  940
275A Hali  199608181 1280 1570 1730 1660 1390 1060  750  500  420  390  510  750
275A Hali  199608182 1140 1480 1690 1750 1570 1220  900  640  540  470  540  720
275A Hali  199608191  980 1340 1570 1660 1530 1280  960  680  490  380  470  580
275A Hali  199608192  940 1240 1590 1700 1710 1440 1130  880  660  540  450  560
275A Hali  199608201  780 1130 1420 1580 1590 1420 1170  830  670  510  510  520
275A Hali  199608202  690 1040 1440 1710 1770 1650 1350 1080  810  620  510  500
275A Hali  199608211  540  800 1090 1400 1520 1540 1280 1030  770  620  490  450
275A Hali  199608212  530  760 1130 1430 1650 1700 1560 1310 1030  780  630  510
275A Hali  199608221  480  560  880 1150 1400 1540 1490 1310 1080  870  690  580
275A Hali  199608222  560  640  880 1220 1530 1680 1680 1520 1300 1030  780  570
275A Hali  199608231  480  420  550  840 1130 1410 1510 1470 1300 1110  910  770
275A Hali  199608232  610  570  620  910 1230 1490 1650 1670 1560 1320 1010  800
275A Hali  199608241  540  410  390  490  800 1100 1390 1520 1520 1410 1190  990
275A Hali  199608242  780  620  560  640  880 1210 1500 1710 1710 1600 1320 1080
275A Hali  199608251  720  520  260  270  470  760 1150 1440 1590 1550 1460 1220
275A Hali  199608252 1000  760  530  490  560  870 1220 1510 1740 1740 1660 1420
275A Hali  199608261 1050  740  370  170  110  330  720 1130 1480 1600 1610 1520
275A Hali  199608262 1260  940  660  390  290  390  730 1160 1560 1770 1810 1690
275A Hali  199608271 1430 1040  600  220   10   50  300  690 1150 1540 1740 1760
275A Hali  199608272 1550 1280  890  580  310  220  350  720 1220 1590 1880 1940
275A Hali  199608281 1770 1460 1020  590  190  -30  -30  270  710 1210 1630 1830
275A Hali  199608282 1820 1570 1230  800  460  170  110  260  660 1150 1620 1910
275A Hali  199608291 1940 1750 1380  930  500  180  -30   50  360  850 1390 1800
275A Hali  199608292 1980 1950 1660 1260  840  500  240  150  370  780 1320 1740
275A Hali  199608301 2090 2000 1760 1350  940  500  170   30  110  480  980 1520
275A Hali  199608302 1890 2050 1910 1600 1130  760  430  190  180  340  790 1310
275A Hali  199608311 1740 1960 1910 1600 1190  800  420  210  100  200  540 1080
275A Hali  199608312 1580 1900 1950 1760 1410  980  620  320  180  150  340  760
275A Hali  199609011 1260 1690 1850 1760 1430 1080  730  420  240  190  310  650
275A Hali  199609012 1100 1590 1860 1910 1650 1280  890  600  400  250  250  420
275A Hali  199609021  830 1310 1660 1770 1630 1360  970  770  420  340  410  460
275A Hali  199609022  760 1290 1760 2010 1930 1630 1300 1060  830  700  560  620
275A Hali  199609031  830 1270 1650 1950 1990 1840 1550 1280 1010  920  750  830
275A Hali  199609032  850 1250 1580 1880 2060 1920 1710 1400 1130  910  710  640
275A Hali  199609041  640  880 1170 1570 1770 1790 1640 1400 1160  960  860  770
275A Hali  199609042  760  930 1210 1570 1810 1920 1770 1560 1310 1120  890  740
275A Hali  199609051  630  630  890 1150 1470 1630 1630 1530 1320 1130  960  830
275A Hali  199609052  730  750  900 1180 1430 1640 1660 1550 1410 1190  980  790
275A Hali  199609061  620  560  610  840 1150 1370 1540 1510 1420 1260 1150  990
275A Hali  199609062  830  750  740  890 1150 1420 1560 1610 1510 1400 1210 1010
275A Hali  199609071  790  620  590  620  840 1080 1320 1420 1520 1460 1320 1150
275A Hali  199609072 1010  870  740  780  930 1170 1410 1550 1580 1600 1450 1290
275A Hali  199609081 1010  850  620  570  690  890 1220 1390 1520 1500 1510 1360
275A Hali  199609082 1170  960  750  700  700  970 1140 1430 1600 1650 1600 1450
275A Hali  199609091 1240  950  720  520  540  650  920 1140 1380 1540 1590 1520
275A Hali  199609092 1330 1150  890  750  660  750  930 1250 1480 1650 1740 1650
275A Hali  199609101 1470 1210  960  670  550  560  740 1020 1340 1550 1710 1710
275A Hali  199609102 1570 1360 1050  850  690  660  780 1020 1340 1610 1760 1770
275A Hali  199609111 1630 1370 1080  790  560  460  510  790 1100 1450 1690 1820
275A Hali  199609112 1750 1550 1250  980  750  640  620  860 1130 1450 1680 1860
275A Hali  199609121 1850 1610 1290  970  660  500  480  570  850 1240 1580 1840
275A Hali  199609122 1830 1680 1390 1090  780  620  550  660  860 1210 1570 1790
275A Hali  199609131 1920 1790 1540 1140  850  640  500  480  750 1030 1460 1800
275A Hali  199609132 1980 1910 1690 1350  990  730  620  630  770 1020 1360 1790
275A Hali  199609141 1970 1990 1780 1470 1090  800  600  610  690 1000 1290 1680
275A Hali  199609142 1990 2140 2000 1640 1330  990  860  790  820 1180 1500 2080
275A Hali  199609151 2200 2610 2310 1850 1390  970  650  550  480  530  680 1120
275A Hali  199609152 1560 1930 1890 1700 1380 1160  910  690  690  790 1080 1400
275A Hali  199609161 1700 2000 2040 1910 1520 1110  870  660  600  620  790 1170
275A Hali  199609162 1510 1810 1920 1840 1560 1220  890  660  590  580  730 1010
275A Hali  199609171 1360 1700 1930 1900 1680 1300 1000  750  580  540  630  870
275A Hali  199609172 1210 1580 1810 1900 1730 1430 1060  800  660  600  560  740
275A Hali  199609181 1040 1450 1720 1810 1730 1500 1240  960  770  680  700  860
275A Hali  199609182 1150 1550 1860 2120 2130 1940 1620 1320 1050  850  750  840
275A Hali  199609191  960 1310 1620 1890 1960 1840 1640 1320 1180  970  930  920
275A Hali  199609192 1020 1310 1670 1950 2050 1990 1790 1480 1210  920  780  670
275A Hali  199609201  690  890 1220 1540 1780 1800 1680 1480 1250 1040  840  740
275A Hali  199609202  730  900 1150 1510 1750 1840 1780 1580 1350 1100  860  660
275A Hali  199609211  480  530  760 1130 1400 1620 1680 1590 1430 1200 1030  850
275A Hali  199609212  720  700  810 1090 1420 1680 1730 1700 1520 1290 1030  780
275A Hali  199609221  540  390  430  690 1030 1340 1570 1620 1600 1450 1250 1030
275A Hali  199609222  790  590  550  680 1020 1350 1650 1700 1710 1550 1410 1090
275A Hali  199609231  790  530  400  420  700 1090 1420 1650 1780 1780 1700 1440
275A Hali  199609232 1180  970  750  810  820 1260 1620 1960 2150 2130 2010 1750
275A Hali  199609241 1450 1060  710  530  530  780 1230 1600 1790 1910 1860 1830
275A Hali  199609242 1450 1080  690  540  470  600  940 1270 1680 1850 1910 1730
275A Hali  199609251 1430 1000  670  280   70  120  440  910 1370 1720 1940 1900
275A Hali  199609252 1710 1350 1020  740  490  460  610 1040 1510 1930 2130 2200
275A Hali  199609261 2000 1650 1220  800  550  320  430  660 1150 1600 1930 2050
275A Hali  199609262 1910 1620 1170  720  350  150  140  320  770 1300 1770 1990
275A Hali  199609271 2000 1770 1420 1020  620  350  200  310  640 1120 1650 1930
275A Hali  199609272 2040 1820 1450 1010  620  290   70   70  310  740 1320 1720
275A Hali  199609281 1990 1900 1620 1190  800  470  280  180  310  700 1210 1730
275A Hali  199609282 1990 2000 1740 1390  920  600  290  160  150  400  850 1360
275A Hali  199609291 1730 1900 1750 1420 1030  640  430  230  230  370  760 1310
275A Hali  199609292 1760 2010 1920 1680 1290  880  570  250  270  240  590 1030
275A Hali  199609301 1480 1850 1880 1760 1420 1090  780  570  430  330  590  930
275A Hali  199609302 1400 1750 1900 1780 1470 1070  700  470  360  290  330  650
275A Hali  199610011 1070 1510 1770 1720 1570 1220  880  670  450  430  420  610
275A Hali  199610012  940 1320 1630 1700 1530 1190  880  570  370  220  230  410
275A Hali  199610021  710 1120 1450 1640 1600 1360 1080  840  680  570  480  560
275A Hali  199610022  770 1120 1450 1600 1600 1380 1100  820  580  410  340  350
275A Hali  199610031  500  810 1170 1460 1580 1500 1290 1080  930  750  710  660
275A Hali  199610032  750 1010 1310 1560 1700 1630 1480 1160  880  700  600  510
275A Hali  199610041  510  590  910 1200 1400 1520 1420 1260 1110  950  840  730
275A Hali  199610042  690  770  960 1290 1470 1570 1540 1350 1150  990  790  570
275A Hali  199610051  500  530  710  970 1210 1340 1430 1400 1250 1090  950  790
275A Hali  199610052  650  610  690  910 1140 1270 1350 1280 1160 1030  850  630
275A Hali  199610061  490  410  400  570  820 1100 1240 1320 1250 1130  990  830
275A Hali  199610062  710  570  540  610  820 1040 1240 1320 1270 1180 1010  830
275A Hali  199610071  570  460  340  420  580  840 1090 1230 1340 1260 1220 1020
275A Hali  199610072  870  690  600  680  790  980 1200 1440 1560 1550 1420 1250
275A Hali  199610081 1000  770  600  530  620  830 1060 1370 1490 1600 1510 1380
275A Hali  199610082 1180  900  800  700  720  760 1070 1250 1510 1630 1590 1430
275A Hali  199610091 1110  910  670  510  520  580  910 1210 1620 1850 1880 1910
275A Hali  199610092 1740 1510 1360 1080 1070 1070 1130 1430 1680 1740 1830 1750
275A Hali  199610101 1420 1000  820  500  420  400  520  870 1110 1570 1710 1800
275A Hali  199610102 1600 1360 1040  800  610  600  710  890 1190 1470 1570 1660
275A Hali  199610111 1550 1310  970  760  540  360  490  790 1170 1470 1780 1900
275A Hali  199610112 1870 1600 1290  980  720  520  510  670  950 1360 1600 1780
275A Hali  199610121 1670 1510 1150  820  530  410  310  430  720 1110 1460 1710
275A Hali  199610122 1800 1570 1270  870  690  400  310  390  590  980 1340 1650
275A Hali  199610131 1720 1680 1350 1020  660  480  360  370  600  900 1310 1640
275A Hali  199610132 1780 1750 1470 1180  790  480  320  280  430  780 1160 1530
275A Hali  199610141 1750 1850 1650 1350  980  700  490  430  560  800 1210 1540
275A Hali  199610142 1880 1960 1830 1520 1110  800  520  400  430  630  990 1350
275A Hali  199610151 1680 1830 1800 1560 1230  860  640  480  460  630  870 1240
275A Hali  199610152 1520 1820 1900 1670 1320  870  500  310  180  280  520  880
275A Hali  199610161 1240 1500 1600 1510 1270  980  650  430  400  360  510  860
275A Hali  199610162 1230 1600 1750 1700 1440 1150  770  480  270  260  340  600
275A Hali  199610171  970 1400 1660 1730 1600 1370 1060  870  680  560  590  800
275A Hali  199610172 1130 1470 1770 1870 1790 1430 1100  760  550  410  340  420
275A Hali  199610181  720 1100 1420 1660 1650 1520 1300 1040  860  700  660  690
275A Hali  199610182  870 1200 1560 1870 1930 1790 1540 1240  960  730  560  500
275A Hali  199610191  590  830 1170 1480 1670 1700 1530 1300 1060  880  740  650
275A Hali  199610192  680  840 1140 1490 1680 1760 1600 1390 1090  870  710  460
275A Hali  199610201  420  480  770 1150 1480 1650 1650 1520 1370 1130  930  830
275A Hali  199610202  650  660  870 1160 1480 1660 1800 1690 1490 1250 1020  690
275A Hali  199610211  550  480  570  850 1180 1540 1730 1720 1640 1510 1250  980
275A Hali  199610212  810  620  620  770 1140 1380 1670 1710 1670 1520 1280 1000
275A Hali  199610221  630  480  360  500  790 1140 1510 1740 1800 1690 1540 1240
275A Hali  199610222  970  690  500  500  710 1000 1340 1570 1720 1740 1570 1290
275A Hali  199610231  960  620  450  350  460  770 1200 1540 1820 1850 1850 1550
275A Hali  199610232 1270  880  660  470  400  610  990 1370 1720 1840 1780 1580
275A Hali  199610241 1290  920  600  350  270  420  760 1240 1600 1870 1960 1850
275A Hali  199610242 1540 1160  810  500  300  390  620 1060 1470 1830 1980 1930
275A Hali  199610251 1670 1340  940  580  420  320  520  870 1350 1790 2040 2060
275A Hali  199610252 1810 1500 1070  720  400  240  310  610 1080 1520 1880 1980
275A Hali  199610261 1880 1590 1220  840  510  310  310  510  920 1410 1810 1990
275A Hali  199610262 1970 1700 1280  930  560  300  160  220  580 1080 1550 1820
275A Hali  199610271 1870 1720 1430 1040  710  430  290  310  570 1030 1510 1870
275A Hali  199610272 1990 1870 1580 1200  810  490  220  140  290  690 1170 1630
275A Hali  199610281 1920 1910 1760 1330 1060  730  560  490  500  790 1200 1650
275A Hali  199610282 1980 2060 1890 1510 1090  740  530  410  340  590  950 1500
275A Hali  199610291 1920 2120 2080 1860 1530 1330 1030  870  840  940 1130 1540
275A Hali  199610292 1920 2090 2140 1910 1540 1210  830  660  540  580  790 1150
275A Hali  199610301 1630 1980 2150 2010 1770 1420 1180  990  900  810  950 1200
275A Hali  199610302 1510 1830 1990 1950 1680 1330  970  800  610  570  590  870
275A Hali  199610311 1210 1680 1880 1950 1840 1530 1320 1110  980  860  910 1020
275A Hali  199610312 1320 1710 1880 2060 1870 1590 1300 1050  920  770  750  770
275A Hali  199611011  960 1360 1690 1850 1860 1690 1390 1210 1060  990  920  870
275A Hali  199611012  960 1220 1490 1770 1780 1670 1400 1090  880  840  700  640
275A Hali  199611021  750  980 1300 1520 1700 1710 1610 1300 1170 1080  950  920
275A Hali  199611022  890 1010 1290 1530 1700 1730 1510 1350 1160  930  890  770
275A Hali  199611031  810  860 1100 1390 1670 1840 1790 1610 1480 1240 1150 1140
275A Hali  199611032  880  930 1040 1280 1490 1520 1440 1390 1160  930  690  490
275A Hali  199611041  330  310  400  730 1040 1220 1270 1250 1190 1080  940  790
275A Hali  199611042  680  570  650  790 1010 1210 1260 1280 1100 1050  840  700
275A Hali  199611051  480  400  400  580  870 1120 1330 1420 1400 1360 1170 1000
275A Hali  199611052  810  660  580  620  770 1010 1150 1300 1310 1240 1090  920
275A Hali  199611061  730  590  520  520  700  930 1200 1410 1530 1460 1310 1120
275A Hali  199611062  800  680  480  500  490  710  980 1160 1350 1360 1310 1090
275A Hali  199611071  890  640  510  460  490  730 1000 1280 1450 1510 1450 1350
275A Hali  199611072 1070  790  520  450  400  550  740 1100 1320 1480 1460 1360
275A Hali  199611081 1140  880  660  480  500  580  750 1080 1400 1620 1680 1560
275A Hali  199611082 1250  990  660  480  350  410  530  870 1140 1460 1560 1550
275A Hali  199611091 1310 1050  780  570  430  460  600  910 1260 1560 1760 1770
275A Hali  199611092 1580 1230  910  580  370  310  380  680 1040 1440 1630 1700
275A Hali  199611101 1600 1390 1080  760  590  440  490  710 1080 1480 1750 1870
275A Hali  199611102 1780 1510 1120  800  450  310  260  410  750 1220 1560 1780
275A Hali  199611111 1810 1640 1360  950  710  470  440  530  810 1250 1620 1930
275A Hali  199611112 1960 1790 1470 1060  700  380  230  280  460  880 1270 1670
275A Hali  199611121 1800 1690 1550 1180  790  620  390  350  580  850 1250 1720
275A Hali  199611122 1910 1920 1560 1250  810  580  200  100  160  510  920 1310
275A Hali  199611131 1620 1760 1680 1410  990  670  510  290  370  530  930 1350
275A Hali  199611132 1680 1810 1690 1450 1100  660  350   80   30  160  520  940
275A Hali  199611141 1350 1630 1670 1510 1190  850  570  360  250  310  540  940
275A Hali  199611142 1330 1640 1760 1630 1320  910  540  280   30   40  220  560
275A Hali  199611151 1030 1420 1650 1670 1500 1210  890  660  460  460  420  770
275A Hali  199611152  880 1560 1810 1990 1750 1300  950  630  340  220  220  350
275A Hali  199611161  670 1170 1600 1770 1780 1580 1430 1040  950  760  750  810
275A Hali  199611162 1000 1420 1770 2080 2160 1950 1680 1330 1100  830  690  620
275A Hali  199611171  840 1160 1530 1840 1990 1960 1700 1420 1150  930  730  600
275A Hali  199611172  640  910 1250 1580 1820 1880 1730 1420 1060  900  660  540
275A Hali  199611181  500  610 1040 1380 1780 1870 1850 1710 1510 1310 1080  870
275A Hali  199611182  670  790  950 1400 1650 1860 1780 1700 1490 1220  960  680
275A Hali  199611191  560  490  760 1010 1460 1700 1900 1850 1730 1490 1250 1020
275A Hali  199611192  730  640  610  910 1220 1550 1720 1750 1670 1480 1290  900
275A Hali  199611201  740  510  630  720 1090 1470 1810 1930 1950 1790 1610 1350
275A Hali  199611202 1050  760  570  650  920 1230 1520 1760 1910 1790 1610 1340
275A Hali  199611211 1090  800  690  620  830 1190 1590 1830 2000 2010 1940 1630
275A Hali  199611212 1300  950  680  570  590  820 1210 1520 1790 1850 1820 1610
275A Hali  199611221 1350  990  700  520  490  760 1050 1460 1780 1990 1940 1760
275A Hali  199611222 1430 1090  750  500  350  420  660 1120 1480 1840 1870 1840
275A Hali  199611231 1550 1240  970  740  590  550  730 1090 1570 1900 2030 1940
275A Hali  199611232 1690 1360 1040  640  490  290  380  630 1120 1570 1870 1900
275A Hali  199611241 1730 1470 1120  910  650  550  530  700 1130 1560 1810 1890
275A Hali  199611242 1730 1420 1010  680  370  170   80  250  630 1120 1500 1740
275A Hali  199611251 1820 1670 1300  990  730  570  370  420  680 1080 1500 1800
275A Hali  199611252 1830 1640 1360  940  580  310  150  150  400  750 1190 1520
275A Hali  199611261 1810 1680 1520 1170  860  630  500  410  520  860 1250 1660
275A Hali  199611262 1820 1880 1670 1280  850  640  360  280  340  560  990 1480
275A Hali  199611271 1860 2010 1890 1460 1160  870  720  600  550  790 1180 1470
275A Hali  199611272 1870 1970 1920 1690 1380 1050  710  470  480  600  800 1160
275A Hali  199611281 1520 1820 1900 1730 1470 1200  930  800  690  760  930 1300
275A Hali  199611282 1560 1830 1890 1810 1490 1150  820  610  470  490  550  840
275A Hali  199611291 1190 1540 1750 1720 1570 1220 1010  810  700  700  770 1000
275A Hali  199611292 1280 1630 1840 1860 1670 1410 1030  830  630  580  600  710
275A Hali  199611301 1030 1380 1650 1790 1680 1490 1200 1040  890  820  800  850
275A Hali  199611302 1020 1330 1580 1680 1640 1420 1150  850  690  550  500  500
275A Hali  199612011  670  990 1320 1480 1580 1510 1230 1090  900  720  710  670
275A Hali  199612012  750 1010 1260 1500 1550 1480 1250 1060  820  690  580  520
275A Hali  199612021  550  790 1110 1430 1580 1620 1490 1300 1150  990  920  800
275A Hali  199612022  850  910 1290 1440 1630 1640 1480 1330 1200 1020  820  780
275A Hali  199612031  730  890 1010 1240 1470 1560 1540 1380 1170 1080  870  740
275A Hali  199612032  670  620  850 1070 1280 1370 1410 1350 1190 1000  820  620
275A Hali  199612041  610  530  660  890 1220 1370 1490 1430 1370 1240 1050  930
275A Hali  199612042  780  670  730  830 1100 1330 1490 1510 1460 1340 1190  910
275A Hali  199612051  820  620  810  840 1070 1380 1520 1630 1610 1520 1300 1080
275A Hali  199612052  900  710  640  610  820 1070 1320 1460 1410 1390 1200 1070
275A Hali  199612061  900  650  620  630  830 1150 1380 1620 1650 1690 1560 1380
275A Hali  199612062 1080  860  600  560  630 1040 1100 1400 1560 1570 1530 1390
275A Hali  199612071 1020  970  770  660  810 1030 1310 1710 1870 2010 1860 1770
275A Hali  199612072 1440 1130  850  700  660  760  900 1300 1550 1720 1770 1560
275A Hali  199612081 1380 1150  930  660  660  810  980 1440 1610 1920 1970 1850
275A Hali  199612082 1750 1460 1100  870  660  640  830 1220 1540 1920 2050 2090
275A Hali  199612091 1830 1440 1200  870  830  690  790 1050 1490 1880 2070 2000
275A Hali  199612092 1810 1640 1310  850  610  350  480  810 1100 1520 1670 1820
