"Station Name","HALIFAX STANFIELD INT'L A"
"Province","NOVA SCOTIA"
"Latitude","44.88"
"Longitude","-63.50"
"Elevation","145.40"
"Climate Identifier","8202250"
"WMO Identifier","71395"
"TC Identifier","YHZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"
"‡","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2003-09-18 21:00","2003","09","18","21:00"," ","15.1","","9.9","","71","","","","0","","24.1","","101.36","","","","","","Clear"
"2003-09-18 22:00","2003","09","18","22:00"," ","14.8","","9.7","","71","","36","","4","","32.2","","101.37","","","","","","Clear"
"2003-09-18 23:00","2003","09","18","23:00"," ","15.1","","9.0","","67","","36","","7","","32.2","","101.35","","","","","","Clear"
"2003-09-19 00:00","2003","09","19","00:00"," ","14.4","","9.3","","71","","35","","4","","32.2","","101.36","","","","","","Mainly Clear"
"2003-09-19 01:00","2003","09","19","01:00"," ","13.5","","9.1","","75","","27","","6","","32.2","","101.36","","","","","","Mainly Clear"
"2003-09-19 02:00","2003","09","19","02:00"," ","13.8","","9.0","","73","","32","","6","","32.2","","101.36","","","","","","Mainly Clear"
"2003-09-19 03:00","2003","09","19","03:00"," ","13.2","","8.9","","75","","36","","4","","32.2","","101.34","","","","","","Mainly Clear"
"2003-09-19 04:00","2003","09","19","04:00"," ","14.0","","8.5","","69","","35","","6","","32.2","","101.33","","","","","","Mostly Cloudy"
"2003-09-19 05:00","2003","09","19","05:00"," ","13.5","","8.8","","73","","1","","4","","32.2","","101.32","","","","","","Mostly Cloudy"
"2003-09-19 06:00","2003","09","19","06:00"," ","12.6","","8.6","","77","","","","0","","32.2","","101.36","","","","","","Mostly Cloudy"
"2003-09-19 07:00","2003","09","19","07:00"," ","13.5","","9.1","","75","","33","","4","","24.1","","101.38","","","","","","Mostly Cloudy"
"2003-09-19 08:00","2003","09","19","08:00"," ","16.4","","9.4","","63","","33","","4","","24.1","","101.41","","","","","","Mostly Cloudy"
"2003-09-19 09:00","2003","09","19","09:00"," ","18.6","","10.5","","59","","35","","6","","24.1","","101.43","","","","","","Mostly Cloudy"
"2003-09-19 10:00","2003","09","19","10:00"," ","20.7","","12.6","","60","","31","","6","","24.1","","101.36","","","","","","Mostly Cloudy"
"2003-09-19 11:00","2003","09","19","11:00"," ","22.6","","12.1","","51","","30","","7","","24.1","","101.42","","25","","","","Mostly Cloudy"
"2003-09-19 12:00","2003","09","19","12:00"," ","24.0","","13.0","","50","","12","","4","","24.1","","101.29","","27","","","","Mostly Cloudy"
"2003-09-19 13:00","2003","09","19","13:00"," ","25.2","","11.5","","42","","23","","6","","24.1","","101.23","","27","","","","Mostly Cloudy"
"2003-09-19 14:00","2003","09","19","14:00"," ","25.3","","11.1","","41","","21","","9","","24.1","","101.21","","27","","","","Mostly Cloudy"
"2003-09-19 15:00","2003","09","19","15:00"," ","25.2","","9.9","","38","","18","","15","","24.1","","101.18","","26","","","","Mostly Cloudy"
"2003-09-19 16:00","2003","09","19","16:00"," ","24.1","","10.0","","41","","17","","11","","24.1","","101.15","","25","","","","Mostly Cloudy"
"2003-09-19 17:00","2003","09","19","17:00"," ","22.9","","10.4","","45","","17","","9","","24.1","","101.12","","","","","","Mostly Cloudy"
"2003-09-19 18:00","2003","09","19","18:00"," ","20.6","","11.6","","56","","16","","9","","24.1","","101.09","","","","","","Mostly Cloudy"
"2003-09-19 19:00","2003","09","19","19:00"," ","19.0","","10.9","","59","","20","","7","","24.1","","101.09","","","","","","Mostly Cloudy"
"2003-09-19 20:00","2003","09","19","20:00"," ","17.9","","11.6","","67","","21","","6","","24.1","","101.08","","","","","","Mostly Cloudy"
"2003-09-19 21:00","2003","09","19","21:00"," ","17.4","","12.2","","72","","20","","7","","24.1","","101.05","","","","","","Mostly Cloudy"
"2003-09-19 22:00","2003","09","19","22:00"," ","18.0","","11.3","","65","","23","","6","","24.1","","101.03","","","","","","Mostly Cloudy"
"2003-09-19 23:00","2003","09","19","23:00"," ","18.0","","7.5","","50","","24","","4","","24.1","","100.99","","","","","","Mostly Cloudy"
"2003-09-20 00:00","2003","09","20","00:00"," ","14.6","","8.0","","65","","","","0","","24.1","","100.94","","","","","","Mostly Cloudy"
"2003-09-20 01:00","2003","09","20","01:00"," ","12.7","","8.4","","75","","","","0","","24.1","","100.88","","","","","","Mainly Clear"
"2003-09-20 02:00","2003","09","20","02:00"," ","12.9","","9.0","","77","","26","","4","","24.1","","100.85","","","","","","Mainly Clear"
"2003-09-20 03:00","2003","09","20","03:00"," ","12.5","","8.2","","75","","","","0","","24.1","","100.81","","","","","","Clear"
"2003-09-20 04:00","2003","09","20","04:00"," ","12.1","","7.7","","74","","7","","4","","24.1","","100.78","","","","","","Clear"
"2003-09-20 05:00","2003","09","20","05:00"," ","13.4","","5.9","","60","","","","0","","24.1","","100.78","","","","","","Mainly Clear"
"2003-09-20 06:00","2003","09","20","06:00"," ","11.9","","8.3","","79","","19","","7","","32.2","","100.79","","","","","","Mainly Clear"
"2003-09-20 07:00","2003","09","20","07:00"," ","14.6","","6.3","","57","","19","","6","","32.2","","100.82","","","","","","Mostly Cloudy"
"2003-09-20 08:00","2003","09","20","08:00"," ","17.1","","9.2","","60","","18","","6","","32.2","","100.79","","","","","","Mostly Cloudy"
"2003-09-20 09:00","2003","09","20","09:00"," ","18.8","","10.7","","59","","20","","6","","32.2","","100.78","","","","","","Mostly Cloudy"
"2003-09-20 10:00","2003","09","20","10:00"," ","21.1","","7.3","","41","","15","","13","","32.2","","100.75","","","","","","Mostly Cloudy"
"2003-09-20 11:00","2003","09","20","11:00"," ","21.8","","9.6","","46","","17","","7","","32.2","","100.73","","","","","","Mostly Cloudy"
"2003-09-20 12:00","2003","09","20","12:00"," ","22.6","","9.1","","42","","17","","13","","32.2","","100.64","","","","","","Mostly Cloudy"
"2003-09-20 13:00","2003","09","20","13:00"," ","24.3","","9.8","","40","","19","","15","","32.2","","100.58","","25","","","","Mostly Cloudy"
"2003-09-20 14:00","2003","09","20","14:00"," ","24.2","","7.4","","34","","20","","17","","32.2","","100.51","","","","","","Mostly Cloudy"
"2003-09-20 15:00","2003","09","20","15:00"," ","22.9","","5.8","","33","","19","","13","","32.2","","100.51","","","","","","Mostly Cloudy"
"2003-09-20 16:00","2003","09","20","16:00"," ","22.0","","11.2","","50","","21","","11","","32.2","","100.51","","","","","","Mostly Cloudy"
"2003-09-20 17:00","2003","09","20","17:00"," ","20.2","","13.4","","65","","18","","11","","32.2","","100.50","","","","","","Mostly Cloudy"
"2003-09-20 18:00","2003","09","20","18:00"," ","18.7","","14.6","","77","","15","","7","","32.2","","100.47","","","","","","Cloudy"
"2003-09-20 19:00","2003","09","20","19:00"," ","17.7","","15.4","","86","","15","","11","","24.1","","100.49","","","","","","Cloudy"
"2003-09-20 20:00","2003","09","20","20:00"," ","17.2","","15.4","","89","","14","","11","","24.1","","100.51","","","","","","Cloudy"
"2003-09-20 21:00","2003","09","20","21:00"," ","16.7","","15.2","","91","","16","","9","","24.1","","100.51","","","","","","Cloudy"
"2003-09-20 22:00","2003","09","20","22:00"," ","16.5","","15.3","","93","","17","","9","","24.1","","100.53","","","","","","Cloudy"
"2003-09-20 23:00","2003","09","20","23:00"," ","15.9","","14.7","","93","","16","","13","","9.7","","100.51","","","","","","Rain Showers,Fog"
"2003-09-21 00:00","2003","09","21","00:00"," ","16.4","","15.9","","97","","15","","15","","24.1","","100.47","","","","","","Cloudy"
"2003-09-21 01:00","2003","09","21","01:00"," ","16.4","","15.3","","93","","15","","15","","24.1","","100.45","","","","","","Cloudy"
"2003-09-21 02:00","2003","09","21","02:00"," ","16.4","","14.9","","91","","16","","15","","24.1","","100.41","","","","","","Cloudy"
"2003-09-21 03:00","2003","09","21","03:00"," ","16.6","","14.6","","88","","17","","13","","24.1","","100.41","","","","","","Cloudy"
"2003-09-21 04:00","2003","09","21","04:00"," ","16.6","","15.2","","91","","18","","15","","24.1","","100.38","","","","","","Cloudy"
"2003-09-21 05:00","2003","09","21","05:00"," ","16.8","","15.8","","94","","18","","11","","24.1","","100.39","","","","","","Cloudy"
"2003-09-21 06:00","2003","09","21","06:00"," ","17.4","","16.5","","94","","21","","9","","19.3","","100.41","","","","","","Cloudy"
"2003-09-21 07:00","2003","09","21","07:00"," ","17.4","","17.2","","99","","23","","7","","1.2","","100.43","","","","","","Drizzle,Fog"
"2003-09-21 08:00","2003","09","21","08:00"," ","17.7","","17.7","","100","","19","","6","","0.6","","100.43","","","","","","Drizzle,Fog"
"2003-09-21 09:00","2003","09","21","09:00"," ","18.9","","18.1","","95","","22","","4","","4.8","","100.46","","","","","","Fog"
"2003-09-21 10:00","2003","09","21","10:00"," ","20.8","","18.4","","86","","18","","4","","16.1","","100.45","","27","","","","Mostly Cloudy"
"2003-09-21 11:00","2003","09","21","11:00"," ","21.1","","18.3","","84","","29","","7","","24.1","","100.44","","27","","","","Cloudy"
"2003-09-21 12:00","2003","09","21","12:00"," ","21.4","","18.1","","81","","28","","6","","24.1","","100.42","","27","","","","Cloudy"
"2003-09-21 13:00","2003","09","21","13:00"," ","21.7","","18.6","","83","","29","","6","","24.1","","100.40","","28","","","","Cloudy"
"2003-09-21 14:00","2003","09","21","14:00"," ","21.7","","18.7","","83","","32","","6","","24.1","","100.40","","28","","","","Mostly Cloudy"
"2003-09-21 15:00","2003","09","21","15:00"," ","21.9","","18.5","","81","","32","","7","","24.1","","100.39","","28","","","","Mostly Cloudy"
"2003-09-21 16:00","2003","09","21","16:00"," ","20.6","","18.3","","87","","1","","17","","19.3","","100.41","","27","","","","Mostly Cloudy"
"2003-09-21 17:00","2003","09","21","17:00"," ","19.8","","18.0","","89","","1","","9","","24.1","","100.45","","","","","","Mostly Cloudy"
"2003-09-21 18:00","2003","09","21","18:00"," ","19.6","","18.0","","90","","2","","9","","19.3","","100.47","","","","","","Mostly Cloudy"
"2003-09-21 19:00","2003","09","21","19:00"," ","18.9","","17.8","","93","","6","","7","","19.3","","100.50","","","","","","Mostly Cloudy"
"2003-09-21 20:00","2003","09","21","20:00"," ","18.9","","17.5","","92","","6","","4","","19.3","","100.56","","","","","","Mostly Cloudy"
"2003-09-21 21:00","2003","09","21","21:00"," ","18.1","","17.6","","97","","","","0","","19.3","","100.57","","","","","","Mostly Cloudy"
"2003-09-21 22:00","2003","09","21","22:00"," ","17.8","","17.5","","98","","3","","4","","8.0","","100.59","","","","","","Fog"
"2003-09-21 23:00","2003","09","21","23:00"," ","17.2","","17.2","","100","","2","","9","","1.6","","100.60","","","","","","Fog"
"2003-09-22 00:00","2003","09","22","00:00"," ","16.7","","16.7","","100","","4","","6","","1.2","","100.60","","","","","","Fog"
"2003-09-22 01:00","2003","09","22","01:00"," ","16.4","","16.4","","100","","3","","13","","1.2","","100.63","","","","","","Fog"
"2003-09-22 02:00","2003","09","22","02:00"," ","16.2","","16.2","","100","","4","","13","","1.2","","100.60","","","","","","Fog"
"2003-09-22 03:00","2003","09","22","03:00"," ","16.0","","16.0","","100","","3","","6","","1.6","","100.64","","","","","","Fog"
"2003-09-22 04:00","2003","09","22","04:00"," ","15.7","","15.7","","100","","4","","9","","1.6","","100.65","","","","","","Fog"
"2003-09-22 05:00","2003","09","22","05:00"," ","15.7","","15.7","","100","","3","","7","","1.6","","100.67","","","","","","Fog"
"2003-09-22 06:00","2003","09","22","06:00"," ","15.7","","15.7","","100","","4","","9","","1.6","","100.75","","","","","","Fog"
"2003-09-22 07:00","2003","09","22","07:00"," ","15.4","","15.3","","99","","1","","13","","2.0","","100.80","","","","","","Fog"
"2003-09-22 08:00","2003","09","22","08:00"," ","15.4","","14.7","","96","","4","","11","","19.3","","100.82","","","","","","Mainly Clear"
"2003-09-22 09:00","2003","09","22","09:00"," ","17.5","","13.1","","75","","6","","15","","24.1","","100.82","","","","","","Mostly Cloudy"
"2003-09-22 10:00","2003","09","22","10:00"," ","18.6","","12.6","","68","","4","","6","","24.1","","100.79","","","","","","Mainly Clear"
"2003-09-22 11:00","2003","09","22","11:00"," ","20.5","","12.7","","61","","6","","7","","24.1","","100.78","","","","","","Mainly Clear"
"2003-09-22 12:00","2003","09","22","12:00"," ","21.8","","12.6","","56","","15","","7","","24.1","","100.77","","","","","","Mainly Clear"
"2003-09-22 13:00","2003","09","22","13:00"," ","22.5","","11.7","","50","","17","","7","","24.1","","100.74","","25","","","","Mainly Clear"
"2003-09-22 14:00","2003","09","22","14:00"," ","23.0","","12.3","","51","","23","","6","","24.1","","100.71","","25","","","","Mostly Cloudy"
"2003-09-22 15:00","2003","09","22","15:00"," ","22.4","","12.7","","54","","","","0","","24.1","","100.68","","25","","","","Mostly Cloudy"
"2003-09-22 16:00","2003","09","22","16:00"," ","22.2","","12.9","","56","","17","","15","","24.1","","100.64","","25","","","","Mainly Clear"
"2003-09-22 17:00","2003","09","22","17:00"," ","20.6","","13.2","","63","","16","","11","","24.1","","100.67","","","","","","Mostly Cloudy"
"2003-09-22 18:00","2003","09","22","18:00"," ","18.8","","13.3","","70","","17","","11","","24.1","","100.67","","","","","","Mostly Cloudy"
"2003-09-22 19:00","2003","09","22","19:00"," ","17.6","","14.1","","80","","16","","7","","24.1","","100.70","","","","","","Mostly Cloudy"
"2003-09-22 20:00","2003","09","22","20:00"," ","17.1","","14.1","","83","","15","","11","","24.1","","100.72","","","","","","Mostly Cloudy"
"2003-09-22 21:00","2003","09","22","21:00"," ","16.4","","14.7","","90","","14","","9","","24.1","","100.75","","","","","","Mostly Cloudy"
"2003-09-22 22:00","2003","09","22","22:00"," ","15.2","","14.6","","96","","14","","13","","16.1","","100.75","","","","","","Mostly Cloudy"
"2003-09-22 23:00","2003","09","22","23:00"," ","15.0","","14.9","","99","","15","","11","","16.1","","100.72","","","","","","Mainly Clear"
"2003-09-23 00:00","2003","09","23","00:00"," ","14.6","","14.6","","100","","17","","9","","1.6","","100.67","","","","","","Fog"
"2003-09-23 01:00","2003","09","23","01:00"," ","15.3","","15.3","","100","","16","","7","","0.8","","100.65","","","","","","Fog"
"2003-09-23 02:00","2003","09","23","02:00"," ","14.5","","14.5","","100","","15","","9","","1.2","","100.62","","","","","","Fog"
"2003-09-23 03:00","2003","09","23","03:00"," ","14.9","","14.9","","100","","14","","11","","1.2","","100.59","","","","","","Fog"
"2003-09-23 04:00","2003","09","23","04:00"," ","15.7","","15.7","","100","","12","","11","","1.2","","100.53","","","","","","Fog"
"2003-09-23 05:00","2003","09","23","05:00"," ","16.0","","16.0","","100","","13","","13","","1.2","","100.53","","","","","","Fog"
"2003-09-23 06:00","2003","09","23","06:00"," ","16.3","","16.3","","100","","13","","11","","1.2","","100.50","","","","","","Fog"
"2003-09-23 07:00","2003","09","23","07:00"," ","16.6","","16.4","","99","","14","","13","","3.2","","100.49","","","","","","Fog"
"2003-09-23 08:00","2003","09","23","08:00"," ","17.5","","16.7","","95","","16","","19","","4.8","","100.49","","","","","","Fog"
"2003-09-23 09:00","2003","09","23","09:00"," ","18.6","","16.1","","85","","14","","22","","16.1","","100.44","","","","","","Mostly Cloudy"
"2003-09-23 10:00","2003","09","23","10:00"," ","18.6","","16.5","","88","","13","","20","","16.1","","100.38","","","","","","Mostly Cloudy"
"2003-09-23 11:00","2003","09","23","11:00"," ","18.5","","17.3","","93","","14","","19","","16.1","","100.34","","","","","","Cloudy"
"2003-09-23 12:00","2003","09","23","12:00"," ","19.7","","18.0","","90","","14","","28","","16.1","","100.30","","","","","","Cloudy"
"2003-09-23 13:00","2003","09","23","13:00"," ","21.5","","18.0","","80","","15","","19","","24.1","","100.21","","28","","","","Mostly Cloudy"
"2003-09-23 14:00","2003","09","23","14:00"," ","21.8","","18.1","","80","","16","","32","","24.1","","100.14","","28","","","","Mostly Cloudy"
"2003-09-23 15:00","2003","09","23","15:00"," ","21.9","","18.6","","82","","16","","28","","24.1","","100.09","","28","","","","Mostly Cloudy"
"2003-09-23 16:00","2003","09","23","16:00"," ","21.3","","18.6","","85","","17","","32","","24.1","","100.04","","28","","","","Mostly Cloudy"
"2003-09-23 17:00","2003","09","23","17:00"," ","20.7","","18.9","","89","","17","","30","","24.1","","99.99","","27","","","","Mostly Cloudy"
"2003-09-23 18:00","2003","09","23","18:00"," ","20.1","","19.0","","93","","16","","20","","16.1","","99.97","","27","","","","Rain Showers"
"2003-09-23 19:00","2003","09","23","19:00"," ","19.8","","18.9","","95","","16","","28","","16.1","","99.94","","","","","","Cloudy"
"2003-09-23 20:00","2003","09","23","20:00"," ","20.0","","18.8","","93","","16","","28","","24.1","","99.91","","27","","","","Cloudy"
"2003-09-23 21:00","2003","09","23","21:00"," ","20.3","","18.9","","92","","16","","30","","12.9","","99.88","","27","","","","Rain Showers"
"2003-09-23 22:00","2003","09","23","22:00"," ","19.8","","19.0","","95","","17","","35","","11.3","","99.83","","","","","","Rain Showers"
"2003-09-23 23:00","2003","09","23","23:00"," ","19.5","","19.0","","97","","16","","30","","4.8","","99.74","","","","","","Rain Showers,Fog"
"2003-09-24 00:00","2003","09","24","00:00"," ","19.6","","18.9","","96","","17","","30","","9.7","","99.68","","","","","","Rain Showers,Fog"
"2003-09-24 01:00","2003","09","24","01:00"," ","19.5","","18.8","","96","","18","","28","","12.9","","99.67","","","","","","Rain Showers"
"2003-09-24 02:00","2003","09","24","02:00"," ","19.7","","19.3","","98","","18","","24","","2.4","","99.62","","","","","","Fog"
"2003-09-24 03:00","2003","09","24","03:00"," ","20.0","","19.3","","96","","18","","26","","3.2","","99.58","","27","","","","Fog"
"2003-09-24 04:00","2003","09","24","04:00"," ","19.3","","18.5","","95","","18","","30","","4.8","","99.53","","","","","","Fog"
"2003-09-24 05:00","2003","09","24","05:00"," ","19.6","","19.1","","97","","17","","32","","3.2","","99.50","","","","","","Rain Showers,Fog"
"2003-09-24 06:00","2003","09","24","06:00"," ","20.3","","20.0","","98","","19","","22","","3.2","","99.49","","28","","","","Moderate Rain Showers,Fog"
"2003-09-24 07:00","2003","09","24","07:00"," ","19.8","","19.6","","99","","21","","33","","2.4","","99.57","","","","","","Rain Showers,Fog"
"2003-09-24 08:00","2003","09","24","08:00"," ","19.4","","19.2","","99","","22","","20","","4.8","","99.61","","","","","","Fog"
"2003-09-24 09:00","2003","09","24","09:00"," ","19.6","","18.9","","96","","23","","19","","9.7","","99.68","","","","","","Fog"
"2003-09-24 10:00","2003","09","24","10:00"," ","19.9","","18.0","","89","","26","","15","","24.1","","99.73","","","","","","Mostly Cloudy"
"2003-09-24 11:00","2003","09","24","11:00"," ","21.5","","17.2","","77","","28","","15","","32.2","","99.75","","27","","","","Mainly Clear"
"2003-09-24 12:00","2003","09","24","12:00"," ","22.3","","16.7","","71","","29","","17","","32.2","","99.80","","27","","","","Mainly Clear"
"2003-09-24 13:00","2003","09","24","13:00"," ","22.6","","14.2","","59","","28","","15","","32.2","","99.81","","26","","","","Mostly Cloudy"
"2003-09-24 14:00","2003","09","24","14:00"," ","22.6","","12.9","","54","","28","","19","","24.1","","99.83","","25","","","","Mostly Cloudy"
"2003-09-24 15:00","2003","09","24","15:00"," ","22.9","","10.6","","46","","29","","17","","24.1","","99.87","","","","","","Mainly Clear"
"2003-09-24 16:00","2003","09","24","16:00"," ","21.8","","9.8","","46","","30","","20","","24.1","","99.93","","","","","","Mainly Clear"
"2003-09-24 17:00","2003","09","24","17:00"," ","20.6","","11.5","","56","","27","","9","","24.1","","99.95","","","","","","Mostly Cloudy"
"2003-09-24 18:00","2003","09","24","18:00"," ","19.7","","12.4","","63","","30","","7","","24.1","","100.02","","","","","","Mainly Clear"
"2003-09-24 19:00","2003","09","24","19:00"," ","16.6","","11.4","","71","","28","","7","","24.1","","100.11","","","","","","Mainly Clear"
"2003-09-24 20:00","2003","09","24","20:00"," ","14.7","","10.8","","77","","36","","7","","24.1","","100.21","","","","","","Mainly Clear"
"2003-09-24 21:00","2003","09","24","21:00"," ","13.8","","11.9","","88","","34","","9","","24.1","","100.27","","","","","","Mainly Clear"
"2003-09-24 22:00","2003","09","24","22:00"," ","13.2","","11.5","","89","","8","","4","","32.2","","100.28","","","","","","Clear"
"2003-09-24 23:00","2003","09","24","23:00"," ","12.4","","10.7","","89","","","","0","","32.2","","100.29","","","","","","Clear"
"2003-09-25 00:00","2003","09","25","00:00"," ","12.3","","10.7","","90","","","","0","","32.2","","100.30","","","","","","Clear"
"2003-09-25 01:00","2003","09","25","01:00"," ","11.7","","10.8","","94","","","","0","","24.1","","100.30","","","","","","Clear"
"2003-09-25 02:00","2003","09","25","02:00"," ","11.3","","10.7","","96","","34","","4","","24.1","","100.30","","","","","","Clear"
"2003-09-25 03:00","2003","09","25","03:00"," ","9.9","","9.9","","100","","32","","4","","32.2","","100.30","","","","","","Clear"
"2003-09-25 04:00","2003","09","25","04:00"," ","10.0","","10.0","","100","","","","0","","32.2","","100.33","","","","","","Clear"
"2003-09-25 05:00","2003","09","25","05:00"," ","10.6","","10.2","","97","","","","0","","32.2","","100.35","","","","","","Mainly Clear"
"2003-09-25 06:00","2003","09","25","06:00"," ","10.8","","10.3","","97","","13","","6","","24.1","","100.38","","","","","","Mainly Clear"
"2003-09-25 07:00","2003","09","25","07:00"," ","9.8","","9.1","","95","","","","0","","24.1","","100.43","","","","","","Mainly Clear"
"2003-09-25 08:00","2003","09","25","08:00"," ","13.5","","11.8","","89","","18","","4","","24.1","","100.43","","","","","","Mainly Clear"
"2003-09-25 09:00","2003","09","25","09:00"," ","15.9","","11.8","","77","","16","","9","","24.1","","100.43","","","","","","Mostly Cloudy"
"2003-09-25 10:00","2003","09","25","10:00"," ","17.5","","12.5","","72","","15","","9","","24.1","","100.41","","","","","","Mostly Cloudy"
"2003-09-25 11:00","2003","09","25","11:00"," ","19.8","","10.3","","54","","20","","15","","24.1","","100.38","","","","","","Mostly Cloudy"
"2003-09-25 12:00","2003","09","25","12:00"," ","20.8","","10.0","","50","","18","","17","","24.1","","100.34","","","","","","Mostly Cloudy"
"2003-09-25 13:00","2003","09","25","13:00"," ","20.9","","9.1","","47","","17","","15","","24.1","","100.29","","","","","","Mostly Cloudy"
"2003-09-25 14:00","2003","09","25","14:00"," ","21.1","","9.3","","47","","16","","17","","24.1","","100.24","","","","","","Mostly Cloudy"
"2003-09-25 15:00","2003","09","25","15:00"," ","20.2","","12.2","","60","","18","","19","","24.1","","100.23","","","","","","Mostly Cloudy"
"2003-09-25 16:00","2003","09","25","16:00"," ","19.2","","13.9","","71","","17","","15","","24.1","","100.21","","","","","","Mostly Cloudy"
"2003-09-25 17:00","2003","09","25","17:00"," ","18.3","","13.8","","75","","17","","15","","24.1","","100.19","","","","","","Mostly Cloudy"
"2003-09-25 18:00","2003","09","25","18:00"," ","16.6","","14.8","","89","","16","","11","","24.1","","100.18","","","","","","Mostly Cloudy"
"2003-09-25 19:00","2003","09","25","19:00"," ","15.3","","14.8","","97","","15","","13","","24.1","","100.19","","","","","","Mostly Cloudy"
"2003-09-25 20:00","2003","09","25","20:00"," ","14.5","","14.5","","100","","16","","9","","1.0","","100.20","","","","","","Fog"
"2003-09-25 21:00","2003","09","25","21:00"," ","13.7","","13.7","","100","","17","","11","","2.0","","100.20","","","","","","Fog"
"2003-09-25 22:00","2003","09","25","22:00"," ","13.8","","13.8","","100","","16","","13","","9.7","","100.22","","","","","","Fog"
"2003-09-25 23:00","2003","09","25","23:00"," ","14.7","","14.7","","100","","17","","11","","24.1","","100.20","","","","","","Cloudy"
"2003-09-26 00:00","2003","09","26","00:00"," ","14.3","","14.3","","100","","17","","13","","9.7","","100.22","","","","","","Fog"
"2003-09-26 01:00","2003","09","26","01:00"," ","14.5","","14.5","","100","","20","","4","","9.7","","100.22","","","","","","Fog"
"2003-09-26 02:00","2003","09","26","02:00"," ","14.1","","14.1","","100","","25","","4","","24.1","","100.24","","","","","","Mainly Clear"
"2003-09-26 03:00","2003","09","26","03:00"," ","13.4","","","M","","M","20","","6","","24.1","","100.28","","","","","","Clear"
"2003-09-26 04:00","2003","09","26","04:00"," ","12.8","","","M","","M","18","","4","","1.2","","100.28","","","","","","Fog"
"2003-09-26 05:00","2003","09","26","05:00"," ","12.9","","","M","","M","17","","6","","24.1","","100.30","","","","","","Mainly Clear"
"2003-09-26 06:00","2003","09","26","06:00"," ","13.4","","13.4","","100","","16","","7","","24.1","","100.33","","","","","","Mostly Cloudy"
"2003-09-26 07:00","2003","09","26","07:00"," ","12.4","","12.4","","100","","16","","9","","19.3","","100.38","","","","","","Mostly Cloudy"
"2003-09-26 08:00","2003","09","26","08:00"," ","15.2","","14.5","","96","","17","","6","","24.1","","100.43","","","","","","Mostly Cloudy"
"2003-09-26 09:00","2003","09","26","09:00"," ","17.4","","14.7","","84","","19","","6","","24.1","","100.49","","","","","","Mostly Cloudy"
"2003-09-26 10:00","2003","09","26","10:00"," ","18.4","","14.0","","76","","","","0","","24.1","","100.50","","","","","","Mostly Cloudy"
"2003-09-26 11:00","2003","09","26","11:00"," ","20.4","","12.5","","60","","","","0","","24.1","","100.52","","","","","","Mostly Cloudy"
"2003-09-26 12:00","2003","09","26","12:00"," ","21.9","","12.8","","56","","22","","6","","24.1","","100.52","","25","","","","Mostly Cloudy"
"2003-09-26 13:00","2003","09","26","13:00"," ","22.2","","12.9","","56","","16","","13","","24.1","","100.51","","25","","","","Mainly Clear"
"2003-09-26 14:00","2003","09","26","14:00"," ","22.0","","11.6","","52","","18","","11","","24.1","","100.54","","","","","","Mostly Cloudy"
"2003-09-26 15:00","2003","09","26","15:00"," ","21.8","","10.9","","50","","17","","19","","24.1","","100.54","","","","","","Mostly Cloudy"
"2003-09-26 16:00","2003","09","26","16:00"," ","21.2","","10.2","","49","","16","","11","","24.1","","100.54","","","","","","Mostly Cloudy"
"2003-09-26 17:00","2003","09","26","17:00"," ","19.7","","12.1","","62","","15","","7","","24.1","","100.55","","","","","","Mostly Cloudy"
"2003-09-26 18:00","2003","09","26","18:00"," ","18.6","","15.0","","80","","14","","9","","24.1","","100.57","","","","","","Mostly Cloudy"
"2003-09-26 19:00","2003","09","26","19:00"," ","17.8","","16.3","","91","","14","","11","","24.1","","100.60","","","","","","Mostly Cloudy"
"2003-09-26 20:00","2003","09","26","20:00"," ","17.3","","16.6","","96","","15","","9","","19.3","","100.64","","","","","","Cloudy"
"2003-09-26 21:00","2003","09","26","21:00"," ","17.2","","16.9","","98","","15","","15","","12.9","","100.70","","","","","","Cloudy"
"2003-09-26 22:00","2003","09","26","22:00"," ","16.8","","16.8","","100","","14","","11","","1.6","","100.70","","","","","","Fog"
"2003-09-26 23:00","2003","09","26","23:00"," ","16.9","","16.9","","100","","14","","11","","3.2","","100.71","","","","","","Fog"
"2003-09-27 00:00","2003","09","27","00:00"," ","17.3","","17.3","","100","","13","","11","","1.2","","100.70","","","","","","Fog"
"2003-09-27 01:00","2003","09","27","01:00"," ","17.5","","17.5","","100","","13","","9","","0.2","","100.71","","","","","","Fog"
"2003-09-27 02:00","2003","09","27","02:00"," ","17.9","","17.9","","100","","13","","9","","0.2","","100.75","","","","","","Fog"
"2003-09-27 03:00","2003","09","27","03:00"," ","18.3","","18.3","","100","","16","","11","","0.4","","100.73","","","","","","Fog"
"2003-09-27 04:00","2003","09","27","04:00"," ","18.6","","18.6","","100","","17","","9","","0.8","","100.73","","","","","","Fog"
